A_0	A_1	R_0	R_1	R_2	R_3	phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	1	#	#	#	1	0.03125	0.5	1	130.11275006250312	2558	148	0.3333333333333333	None	300	600
1	#	#	0	#	1	1	0.2373046875	0.75	5	132.3680388093228	2558	149	0.5	None	225	300
1	1	#	#	#	0	0	1.0	1.0	18	126.79393393781895	2540	168	0.5	None	301	301
#	1	1	#	#	#	0	0.030988276181713497	0.4991596638655462	1	130.11275006250312	2540	173	0.3333333333333333	None	297	595
#	0	#	#	0	#	1	0.000952190289796031	0.24873949579831933	3	139.21104295958145	2537	178	0.3333333333333333	None	148	595
1	0	#	#	#	0	1	0.03125	0.5	2	132.15916137624225	2554	186	0.5	None	148	296
#	#	#	#	0	0	1	0.0009683005974243745	0.2495755517826825	2	135.49757091049923	2505	200	0.3333333333333333	None	147	589
1	1	#	#	#	0	1	0.0	0.0	2	126.79393393781895	209	209	0.5	None	0	295
1	1	0	#	1	#	1	0.029167432617460975	0.4931506849315068	1	124.66929266087286	2533	229	0.6666666666666666	None	72	146
#	#	0	1	#	1	1	0.09372885501187068	0.6228373702422145	2	127.10247248767983	2533	229	0.5	None	180	289
#	0	#	1	#	1	0	0.03125	0.5	3	136.44335757739978	2535	231	0.5	None	145	290
#	#	1	#	#	#	1	0.09487432291706066	0.6243523316062176	6	127.84603729787652	2558	238	0.16666666666666666	None	723	1158
0	0	1	#	#	#	1	1.0	1.0	20	131.31529461973798	2537	238	0.5	None	289	289
0	#	#	#	#	0	0	0.031521737493771754	0.5008665511265165	1	130.33886254751462	2503	246	0.3333333333333333	None	289	577
1	0	#	0	#	0	1	0.03125	0.5	1	136.7372093969738	2554	250	0.6666666666666666	None	72	144
#	0	0	#	0	#	0	1.0	1.0	27	148.16014725556894	2535	264	0.5	None	286	286
1	#	0	#	#	1	1	0.23591042175255378	0.7491166077738516	2	141.85282878748384	2533	269	0.5	None	212	283
1	1	0	1	#	#	1	0.0301725180847762	0.4965034965034965	1	111.60770968350744	2533	269	0.6666666666666666	None	71	143
0	#	#	0	#	0	0	0.24152708483094032	0.7526501766784452	2	145.76297682376466	2503	285	0.5	None	213	283
#	1	#	#	#	0	1	0.0009017348332295338	0.2460456942003515	2	130.59581779641476	2531	292	0.3333333333333333	None	140	569
1	#	#	1	#	1	0	0.0009593091802748242	0.2491103202846975	1	138.0777120394253	2410	298	0.5	None	70	281
#	1	1	#	1	#	1	0.03125	0.5	2	135.72693382735014	2413	308	0.5	None	140	280
1	0	#	#	1	0	0	0.0	0.0	1	119.82095004075808	314	314	0.6666666666666666	None	0	140
1	0	#	0	#	#	1	0.03125	0.5	3	138.1237297921086	2554	314	0.5	None	140	280
1	#	#	0	#	#	1	0.030693964388101038	0.4982078853046595	3	136.49847761629366	2558	321	0.3333333333333333	None	278	558
0	0	#	1	#	#	1	0.030693964388101038	0.4982078853046595	1	130.35738729999292	2537	322	0.5	None	139	279
1	0	#	#	0	#	0	1.0	1.0	16	136.96080943554995	2521	328	0.5	None	279	279
#	0	#	#	#	1	0	0.03125	0.5	1	126.66277629146437	2559	338	0.3333333333333333	None	277	554
#	0	#	1	#	#	0	0.03125	0.5	2	127.2266182209019	2535	338	0.3333333333333333	None	277	554
1	0	1	#	1	#	0	0.0	0.0	1	140.05261785463122	341	341	0.6666666666666666	None	0	138
1	1	#	1	#	#	1	0.029594021873102953	0.49458483754512633	1	118.46557576248952	2533	357	0.5	None	137	277
#	1	#	#	1	0	0	0.24165081162760113	0.7527272727272727	1	121.11152288216033	2513	358	0.5	None	207	275
0	0	#	#	#	#	1	0.03096642655897447	0.4990892531876138	2	122.9595318304044	2537	361	0.3333333333333333	None	274	549
1	0	#	#	0	#	1	0.0	0.0	2	136.96080943554995	362	362	0.5	None	0	275
0	1	#	#	#	0	0	0.03125	0.5	3	130.26515296540902	2489	377	0.5	None	136	272
#	0	#	1	#	1	1	0.03125	0.5	1	136.44335757739978	2537	402	0.5	None	134	268
#	0	0	#	#	#	0	0.23877862512345643	0.7509293680297398	6	125.17564846148461	2559	402	0.3333333333333333	None	404	538
0	#	#	#	0	#	1	0.030959033684805817	0.49906542056074765	1	138.77806123879128	2537	420	0.3333333333333333	None	267	535
1	1	0	0	#	1	0	0.0	0.0	1	133.25108970963052	449	449	0.8333333333333334	None	0	65
#	0	#	0	#	0	0	0.030660394310230217	0.49809885931558934	1	133.75530586201305	2503	455	0.5	None	131	263
0	#	#	#	0	#	0	0.03125	0.5	1	138.77806123879128	2543	455	0.3333333333333333	None	263	526
#	#	0	#	#	1	1	0.03036395195145656	0.497131931166348	1	124.8672494986982	2533	461	0.3333333333333333	None	260	523
#	1	1	1	0	#	1	0.22824833264848604	0.7441860465116279	1	123.4572343367656	2502	468	0.6666666666666666	None	96	129
1	#	#	#	#	0	1	0.0009577105096266218	0.2490272373540856	1	128.51612017879754	2554	506	0.3333333333333333	None	128	514
#	1	#	#	0	0	0	0.2388476256504066	0.7509727626459144	1	131.95382476986703	2540	507	0.5	None	193	257
#	#	1	0	#	#	0	0.03093936628487441	0.499001996007984	1	130.05600506887845	2540	545	0.3333333333333333	None	250	501
0	1	#	#	#	#	0	0.031877490000190724	0.50199203187251	3	125.93718143832409	2543	545	0.3333333333333333	None	252	502
#	1	#	#	0	0	1	0.0008838037533788531	0.2450592885375494	1	131.95382476986703	2502	548	0.5	None	62	253
1	#	#	#	#	0	0	0.24046029059384033	0.751984126984127	4	128.51612017879754	2540	555	0.3333333333333333	None	379	504
#	#	#	0	1	1	0	0.0079235168	0.38	1	126.78030252425019	2559	564	0.5	None	95	250
1	#	#	0	#	0	0	0.234157455059968	0.748	1	144.92769083015997	2540	567	0.5	None	187	250
#	0	0	#	1	#	1	0.030627509999806707	0.4979919678714859	1	112.88373516273315	2554	570	0.5	None	124	249
#	0	#	1	0	#	0	0.23410655790434154	0.7479674796747967	2	137.22505054804938	2535	588	0.5	None	184	246
1	#	#	#	1	0	0	0.03125	0.5	1	117.36562891686734	2513	593	0.5	None	123	246
0	0	0	#	#	#	0	1.0	1.0	27	121.05301996241444	2559	605	0.5	None	244	244
#	0	0	0	#	#	0	0.23568154251864032	0.7489711934156379	2	131.23948648276397	2559	605	0.5	None	182	243
0	1	#	#	0	#	1	0.029979846186040392	0.49586776859504134	1	128.63665576556355	2511	612	0.5	None	120	242
#	#	0	1	#	#	1	0.02998498711582219	0.49588477366255146	1	111.51900497920482	2533	612	0.3333333333333333	None	241	486
#	0	#	#	#	#	1	0.030610962295590103	0.4979381443298969	2	126.08284570566543	2554	617	0.16666666666666666	None	483	970
1	1	#	#	#	1	1	1.0	1.0	24	132.3005017559412	2558	628	0.5	None	241	241
1	1	1	1	#	#	1	0.029958857775924084	0.4957983193277311	1	123.39760387161739	2413	643	0.6666666666666666	None	59	119
#	1	#	#	#	1	1	0.23565445268619553	0.7489539748953975	7	124.37975684672233	2558	643	0.3333333333333333	None	358	478
0	1	#	0	#	#	1	0.0	0.0	2	137.73215094037036	656	656	0.5	None	0	238
#	#	#	1	#	#	0	0.00781783619606983	0.37898089171974525	1	119.75131727373085	2535	675	0.16666666666666666	None	357	942
0	1	0	#	#	#	1	0.02932159417985371	0.4936708860759494	2	121.25151803371818	2531	675	0.5	None	117	237
0	#	#	0	#	#	1	0.0009557853350091227	0.24892703862660945	2	128.53904697848515	2505	697	0.3333333333333333	None	116	466
#	1	1	1	#	0	1	0.029914729255417254	0.4956521739130435	1	114.74764757106654	2502	710	0.6666666666666666	None	57	115
0	0	#	#	#	1	0	0.030567711897720097	0.4977973568281938	1	124.85618679099373	2559	743	0.5	None	113	227
#	0	1	#	0	#	1	0.0305736187019339	0.4978165938864629	1	129.87394447077477	2537	745	0.5	None	114	229
#	1	#	#	#	1	0	0.0010205448198396764	0.252212389380531	2	124.37975684672233	2543	749	0.3333333333333333	None	114	452
1	0	#	#	#	#	0	0.03159799211249297	0.5011086474501109	2	133.69246889069106	2521	754	0.3333333333333333	None	226	451
1	#	#	#	0	0	0	1.0	1.0	12	133.2587324294852	2540	754	0.5	None	229	229
#	#	#	0	0	0	0	0.512908935546875	0.875	2	154.03527778573783	2540	761	0.5	None	196	224
#	1	0	#	#	#	1	0.029185767688931757	0.49321266968325794	1	127.81954846952264	2533	803	0.3333333333333333	None	218	442
1	1	#	#	#	#	0	0.032327485450088456	0.5034013605442177	3	126.0654365690149	2540	806	0.3333333333333333	None	222	441
0	0	#	#	#	#	0	0.03125	0.5	4	122.9595318304044	2559	807	0.3333333333333333	None	219	438
1	#	#	#	#	#	1	0.031070196104731503	0.4994232987312572	3	125.51971290927493	2558	826	0.16666666666666666	None	433	867
1	#	#	#	#	1	1	0.2354708115391712	0.7488372093023256	4	133.44707137805102	2558	833	0.3333333333333333	None	322	430
1	#	#	#	1	#	0	0.0009880513441202932	0.2505854800936768	1	129.9415620650368	2513	853	0.3333333333333333	None	107	427
#	1	#	#	1	1	1	0.23916735251118634	0.7511737089201878	3	131.45731752436055	2533	860	0.5	None	160	213
0	1	#	#	#	#	1	0.030152335124139146	0.49643705463182897	1	125.93718143832409	2531	867	0.3333333333333333	None	209	421
#	1	0	#	1	#	0	0.03351357518182842	0.5070422535211268	1	121.34335850014921	2470	867	0.5	None	108	213
1	0	#	#	#	1	1	0.029762181234695106	0.49514563106796117	2	136.48992471125476	2517	901	0.5	None	102	206
#	1	#	#	1	#	0	0.030498833223870047	0.4975728155339806	1	128.31466946912488	2513	913	0.3333333333333333	None	205	412
1	#	#	0	1	#	1	0.2392402782797962	0.751219512195122	4	140.43054710323685	2554	917	0.5	None	154	205
#	1	#	#	#	#	0	0.03221801851206611	0.5030599755201959	1	125.12676018683995	2543	929	0.16666666666666666	None	411	817
#	1	#	0	#	1	1	0.03125	0.5	1	122.182273129665	2558	948	0.5	None	101	202
#	1	#	0	1	#	0	0.23528336463613272	0.7487179487179487	4	139.6641537159833	2513	998	0.5	None	146	195
#	#	0	#	#	#	0	0.095367431640625	0.625	3	124.58597671832781	2559	1023	0.16666666666666666	None	480	768
0	#	#	#	0	1	1	0.030440458544253514	0.4973821989528796	1	128.12226983135469	2537	1039	0.5	None	95	191
1	#	#	#	1	#	1	0.23626296528376703	0.7493403693931399	4	129.9415620650368	2554	1045	0.3333333333333333	None	284	379
#	1	0	#	#	1	1	0.22481780895283973	0.7419354838709677	5	122.3114783727645	2533	1061	0.5	None	138	186
1	#	#	1	#	1	1	0.23308229207214232	0.7473118279569892	2	138.0777120394253	2533	1061	0.5	None	139	186
#	1	#	0	1	0	0	1.0	1.0	4	149.39629976291218	2513	1062	0.6666666666666666	None	93	93
1	#	0	#	1	#	1	0.2373046875	0.75	2	125.04833152473815	2554	1082	0.5	None	138	184
0	1	1	#	#	#	1	0.03125	0.5	1	137.0990488240218	2502	1094	0.5	None	91	182
#	#	1	1	#	#	1	0.23407170194616628	0.7479452054794521	8	131.83307053225926	2537	1094	0.3333333333333333	None	273	365
#	0	#	0	0	#	0	0.23515130168221252	0.7486338797814208	2	137.20607634619384	2521	1095	0.5	None	137	183
#	1	#	1	#	1	1	1.0	1.0	17	129.0896248433231	2533	1101	0.5	None	182	182
0	#	0	#	#	#	0	0.23839025150333054	0.7506849315068493	4	122.33904270336072	2559	1106	0.3333333333333333	None	274	365
#	0	0	#	#	1	0	0.24622492641704344	0.7555555555555555	2	132.4791122750451	2559	1106	0.5	None	136	180
#	1	0	#	0	1	1	0.23279332323579968	0.7471264367816092	3	115.91718369178042	2511	1153	0.6666666666666666	None	65	87
0	#	1	1	#	#	0	0.0	0.0	5	138.64471386834248	1158	1158	0.5	None	0	174
#	0	1	#	#	0	1	0.23505323616721602	0.7485714285714286	2	133.50991400076887	2505	1161	0.5	None	131	175
#	1	#	0	#	0	0	1.0	1.0	21	156.5001630669533	2540	1169	0.5	None	174	174
#	1	#	0	#	0	1	0.0	0.0	4	156.5001630669533	1185	1185	0.5	None	0	173
1	#	#	#	0	#	0	0.24193940460602167	0.752906976744186	5	127.12389340044686	2540	1194	0.3333333333333333	None	259	344
#	0	#	#	0	1	0	0.2303664355387359	0.7455621301775148	4	130.64489757667155	2535	1194	0.5	None	126	169
1	#	#	#	1	1	1	1.0	1.0	20	145.7401581897388	2533	1204	0.5	None	168	168
0	#	0	#	#	1	0	0.2396542205262754	0.7514792899408284	1	118.0163062866319	2559	1213	0.5	None	127	169
#	#	#	1	0	1	1	0.0947908466834612	0.6242424242424243	1	131.99986034715585	2537	1229	0.5	None	103	165
0	#	#	1	#	#	1	0.23124513314743295	0.7461300309597523	8	122.03560485491269	2537	1257	0.3333333333333333	None	241	323
#	1	#	1	#	#	1	0.231092867969897	0.746031746031746	3	113.79776743980548	2533	1295	0.3333333333333333	None	235	315
#	1	#	0	0	0	0	1.0	1.0	1	158.37446747676253	2540	1313	0.6666666666666666	None	79	79
#	1	1	0	#	0	0	1.0	1.0	2	156.5372734230688	2540	1313	0.6666666666666666	None	77	77
#	#	#	#	0	1	0	0.03074434724762547	0.498371335504886	1	123.0104491153107	2543	1322	0.3333333333333333	None	153	307
#	#	#	#	1	1	1	0.22965034521487823	0.7450980392156863	1	127.94692329319582	2533	1332	0.3333333333333333	None	228	306
#	1	#	0	1	0	1	0.0	0.0	1	149.39630035304157	1382	1382	0.6666666666666666	None	0	73
#	0	1	1	#	#	1	0.22415365045430038	0.7414965986394558	2	135.99838589625122	2537	1385	0.5	None	109	147
1	#	0	0	1	#	1	0.2373046875	0.75	1	138.87016112259994	2554	1402	0.6666666666666666	None	54	72
0	0	0	#	#	#	1	0.0	0.0	4	121.05301996241445	1415	1415	0.5	None	0	143
#	#	1	#	0	#	1	0.029639526626358634	0.49473684210526314	1	126.18372017571059	2558	1417	0.3333333333333333	None	141	285
#	0	1	#	1	#	1	1.0	1.0	7	134.99661793979465	2517	1429	0.5	None	141	141
0	1	#	0	#	0	1	0.0	0.0	1	156.23527643999893	1441	1441	0.6666666666666666	None	0	70
#	#	#	#	0	#	0	0.0979634893659041	0.6283662477558348	1	129.0447820502371	2543	1450	0.16666666666666666	None	350	557
0	#	#	1	1	#	1	0.2314600316517187	0.746268656716418	2	103.65352083487906	2531	1482	0.5	None	100	134
#	1	#	#	0	1	1	0.2255592918474078	0.7424242424242424	1	116.87281742927114	2558	1487	0.5	None	98	132
#	#	#	1	#	#	1	0.09313584339147346	0.6220472440944882	3	119.75131727373085	2537	1542	0.16666666666666666	None	316	508
#	#	0	0	#	#	0	0.24522471042066452	0.7549407114624506	1	133.30508633226117	2559	1543	0.3333333333333333	None	191	253
0	0	#	#	0	0	0	0.02884733658986194	0.49206349206349204	1	139.36415374349522	2503	1543	0.6666666666666666	None	31	63
#	0	#	0	#	#	1	0.030632430555994714	0.49800796812749004	1	127.24539292958029	2554	1557	0.3333333333333333	None	125	251
#	#	0	#	0	#	0	0.24710935412080362	0.7560975609756098	3	137.86155458717616	2543	1575	0.3333333333333333	None	186	246
0	0	1	#	#	#	0	0.0	0.0	1	131.31529461974625	1577	1577	0.5	None	0	122
#	0	0	0	1	#	1	0.028771141871245298	0.4918032786885246	1	118.63349987350524	2554	1594	0.6666666666666666	None	30	61
#	1	0	0	#	#	0	0.2373046875	0.75	4	141.2220952975767	2543	1597	0.5	None	90	120
1	#	0	#	0	#	0	0.24070441269615173	0.7521367521367521	2	138.1935569781783	2521	1612	0.5	None	88	117
0	#	#	1	#	0	0	0.001156954627456512	0.25862068965517243	1	113.72559968677257	2419	1635	0.5	None	30	116
#	0	#	1	0	1	0	0.2373046875	0.75	1	136.71111495429705	2535	1642	0.6666666666666666	None	42	56
#	0	1	0	#	#	1	0.2373046875	0.75	1	125.32841136928657	2517	1750	0.5	None	75	100
1	#	0	#	#	#	0	0.03203513671933109	0.5024875621890548	1	131.02028625323288	2521	1753	0.3333333333333333	None	101	201
#	#	#	#	#	1	1	0.09297138756420735	0.6218274111675127	5	121.7849882347658	2558	1765	0.16666666666666666	None	245	394
#	#	#	1	0	1	0	0.007671463832394035	0.37755102040816324	1	131.99986034996996	2535	1767	0.5	None	37	98
0	0	#	0	#	#	0	0.03125	0.5	1	117.2933470733599	2559	1791	0.5	None	48	96
#	0	1	#	1	#	0	0.0	0.0	1	134.99661794184266	1794	1794	0.5	None	0	95
#	1	1	0	#	#	0	0.22900814666525524	0.7446808510638298	1	136.043929987412	2540	1808	0.5	None	70	94
#	1	#	1	0	#	1	0.21208362139917689	0.7333333333333333	1	112.3076586178148	2511	1828	0.5	None	66	90
1	0	#	#	#	0	0	0.03300518693103458	0.5054945054945055	1	132.15916140453044	2482	1842	0.5	None	46	91
#	1	1	#	#	0	0	0.2567458542283846	0.7619047619047619	2	136.61537917400287	2540	1873	0.5	None	64	84
1	0	0	#	#	1	0	0.03125	0.5	1	141.4095157360194	2521	1881	0.6666666666666666	None	20	40
#	#	#	#	1	#	1	0.09244227392200599	0.6211180124223602	1	120.0290186806466	2554	1914	0.16666666666666666	None	200	322
#	1	#	1	#	1	0	0.0	0.0	2	129.08962565481812	1957	1957	0.5	None	0	73
#	1	#	0	0	0	1	0.0	0.0	1	158.3770136524623	1977	1977	0.6666666666666666	None	0	36
1	#	#	0	#	1	0	0.0011242744094722432	0.2571428571428571	1	132.36803955399915	2521	1985	0.5	None	18	70
0	#	0	0	#	#	0	1.0	1.0	4	129.28841189239105	2559	1991	0.5	None	71	71
1	#	1	#	#	0	0	0.2495343537242618	0.7575757575757576	1	130.87182827891502	2540	2034	0.5	None	50	66
#	#	1	#	1	#	1	0.2541044584567543	0.7603305785123967	3	135.21167215589236	2517	2069	0.3333333333333333	None	92	121
1	#	0	#	1	0	1	0.03125	0.5	1	113.8963994327926	2554	2106	0.6666666666666666	None	14	28
0	#	0	0	0	#	0	1.0	1.0	1	143.6921948764371	2543	2159	0.6666666666666666	None	25	25
1	#	#	#	0	#	1	0.0008845027439745271	0.24509803921568626	1	127.12389340294062	2558	2162	0.3333333333333333	None	25	102
#	0	0	#	#	#	1	0.0010803629073002428	0.25510204081632654	1	125.17564846257945	2554	2166	0.3333333333333333	None	25	98
#	1	1	0	1	#	1	0.0015088388150337464	0.2727272727272727	1	143.39585772559923	2356	2192	0.6666666666666666	None	6	22
1	0	1	#	#	1	1	0.03125	0.5	1	131.7737802118757	2517	2197	0.6666666666666666	None	11	22
#	#	#	1	#	1	1	0.21905946222926423	0.7380952380952381	1	135.7882301513308	2537	2213	0.3333333333333333	None	62	84
1	#	#	0	1	#	0	0.0009765625	0.25	1	140.43215966001293	2513	2234	0.5	None	10	40
1	1	#	#	0	#	1	0.03125	0.5	1	124.23533551640226	2558	2238	0.5	None	20	40
0	#	#	#	1	#	1	0.023078380428451596	0.47058823529411764	1	112.10203281872386	2531	2275	0.3333333333333333	None	32	68
0	#	0	#	0	#	0	0.2495343537242618	0.7575757575757576	2	135.68939761815437	2543	2291	0.5	None	25	33
#	#	1	0	#	1	1	0.095367431640625	0.625	1	120.05173766902796	2558	2302	0.5	None	20	32
0	1	#	1	#	#	1	1.0	1.0	4	97.77877610342739	2531	2339	0.5	None	25	25
0	#	1	0	#	#	1	0.03125	0.5	1	126.9271931951836	2505	2377	0.5	None	11	22
#	#	0	1	0	#	0	0.07204491900081343	0.5909090909090909	1	121.77877382289739	2535	2380	0.5	None	13	22
0	0	0	#	1	#	1	0.0	0.0	1	104.45396480000001	2386	2386	0.6666666666666666	None	0	11
#	1	0	1	#	#	1	0.16806999999999994	0.7	1	101.65106611338608	2533	2403	0.5	None	14	20
1	1	#	0	#	#	1	0.022132674897119342	0.4666666666666667	1	140.27988291584	2558	2433	0.5	None	7	15
1	0	#	0	#	#	0	0.04526613752481193	0.5384615384615384	1	138.684857344	2521	2453	0.5	None	7	13
1	1	0	#	#	1	0	0.0	0.0	1	137.75	2469	2469	0.6666666666666666	None	0	4
1	#	0	#	#	#	1	0.023078380428451596	0.47058823529411764	1	130.84323191521278	2554	2490	0.3333333333333333	None	8	17
1	0	#	#	1	#	0	0.0	0.0	1	131.88799999999998	2490	2490	0.5	None	0	8
0	#	0	1	#	#	1	0.014458261438686257	0.42857142857142855	1	105.928	2531	2511	0.5	None	3	7
1	0	#	#	#	1	0	0.03125	0.5	1	135.0	2521	2521	0.5	None	1	2
#	1	#	1	1	#	1	0.03125	0.5	1	121.25	2533	2531	0.5	None	2	4
1	1	#	#	1	#	1	0.010240000000000003	0.4	1	126.4	2533	2533	0.5	None	2	5
