A_0	A_1	R_0	R_1	R_2	R_3	phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	#	#	#	1	1	1	1.0	1.0	29	182.44883195645866	2954	45	0.5	None	368	368
#	#	#	#	0	1	1	0.03125	0.5	4	142.79433280362372	2978	52	0.3333333333333333	None	368	736
#	1	#	1	0	#	0	0.0009372957339105345	0.24795640326975477	1	157.71518673545745	2998	57	0.5	None	91	367
1	#	#	1	#	0	0	0.23622896539435098	0.7493188010899182	9	150.31449013720598	2998	57	0.5	None	275	367
0	#	#	0	#	0	0	0.23622896539435098	0.7493188010899182	3	158.30546111980405	2975	63	0.5	None	275	367
1	0	1	0	#	0	1	0.03300518693103458	0.5054945054945055	1	143.5131527870044	2322	71	0.8333333333333334	None	46	91
0	1	#	#	#	#	1	0.03125	0.5	3	153.70185140216387	2987	103	0.3333333333333333	None	362	724
#	#	#	#	1	1	1	0.2367581545965294	0.7496542185338866	5	160.76906177991714	2954	103	0.3333333333333333	None	542	723
#	#	#	#	1	1	0	0.0009901634394232789	0.25069252077562326	3	160.76906177991714	2997	109	0.3333333333333333	None	181	722
#	#	#	1	#	#	1	0.09543390830864039	0.6250871080139373	5	146.2325615394349	2987	128	0.16666666666666666	None	897	1435
#	1	#	#	0	1	1	0.23620503838554913	0.7493036211699164	3	155.76472761975788	2978	128	0.5	None	269	359
#	#	0	1	0	#	0	0.09590140248680523	0.6256983240223464	3	164.30303272663204	2998	129	0.5	None	224	358
0	#	0	#	#	1	0	0.23399965993447927	0.7478991596638656	7	177.30779817195568	2997	129	0.5	None	267	357
1	#	#	0	0	1	0	0.03038679376614524	0.4972067039106145	1	150.09463273716983	2968	131	0.6666666666666666	None	89	179
1	0	1	1	0	1	1	0.0	0.0	1	119.99813988580824	133	133	1.0	None	0	44
1	#	#	1	1	#	0	0.0010182899713623455	0.25210084033613445	1	154.19987544196277	2960	138	0.5	None	90	357
0	#	#	#	#	#	1	0.03180055022568383	0.5017494751574527	3	143.22899238990385	2987	141	0.16666666666666666	None	717	1429
#	#	#	#	1	#	1	0.09590140248680523	0.6256983240223464	6	155.43430034521012	2984	141	0.16666666666666666	None	896	1432
1	1	#	1	1	#	0	0.03125	0.5	1	166.8158492303893	2960	156	0.6666666666666666	None	88	176
#	#	#	0	#	0	0	0.2395476270037328	0.751412429378531	9	170.91485871067354	2982	159	0.3333333333333333	None	532	708
0	#	#	#	0	#	1	0.03147100336211744	0.5007052186177715	1	129.07562117199694	2987	160	0.3333333333333333	None	355	709
1	1	1	0	0	0	1	0.0	0.0	1	162.1364159335024	169	169	1.0	None	0	44
#	#	#	1	#	#	0	0.007415771484375	0.375	1	146.2325615394349	2998	182	0.16666666666666666	None	528	1408
1	#	0	1	#	0	0	0.23279332323579968	0.7471264367816092	4	162.36861691808787	2998	208	0.6666666666666666	None	130	174
#	#	#	0	1	#	1	0.031700280758770766	0.501432664756447	1	177.35527209299192	2957	210	0.3333333333333333	None	350	698
#	0	#	#	1	#	1	0.2407240070119156	0.7521489971346705	16	142.47562116995968	2984	210	0.3333333333333333	None	525	698
1	#	#	#	1	#	0	0.000997884020951957	0.2510822510822511	1	163.54665850198367	2982	227	0.3333333333333333	None	174	693
#	#	#	0	#	1	1	0.03147677698708527	0.5007235890014472	1	148.79156482198925	2978	227	0.3333333333333333	None	346	691
#	#	#	1	0	#	0	0.03125	0.5	1	151.47985457749311	2998	257	0.3333333333333333	None	342	684
1	0	#	0	#	1	0	0.030346882044112528	0.49707602339181284	1	175.24711273836004	2968	259	0.6666666666666666	None	85	171
1	#	#	#	#	1	0	0.0009694550884522694	0.24963503649635035	1	166.9078467738744	2968	259	0.3333333333333333	None	171	685
#	1	#	1	1	#	1	0.2350007759531307	0.7485380116959064	2	151.85224392660305	2938	260	0.5	None	256	342
#	#	#	1	#	1	1	0.2373046875	0.75	4	155.0295847226262	2963	260	0.3333333333333333	None	513	684
1	#	1	0	#	0	0	0.2350007759531307	0.7485380116959064	3	158.46343017596877	2982	263	0.6666666666666666	None	128	171
#	0	#	0	#	#	0	0.030122774634565107	0.49633967789165445	1	149.87670993307526	2975	263	0.3333333333333333	None	339	683
#	#	#	1	0	1	1	0.09564908363469972	0.6253687315634219	1	153.84449138774644	2963	275	0.5	None	212	339
0	0	#	0	#	0	0	0.03125	0.5	2	145.5475335470532	2975	287	0.6666666666666666	None	84	168
#	1	#	0	#	0	0	1.0	1.0	19	175.82012705525005	2982	294	0.5	None	339	339
#	#	0	#	#	1	0	0.03125	0.5	3	176.0953716284022	2997	309	0.3333333333333333	None	336	672
#	#	#	0	#	1	0	0.03055558329735004	0.4977578475336323	2	148.79156482198925	2995	323	0.3333333333333333	None	333	669
1	#	#	#	1	1	0	0.0	0.0	3	182.44883195645866	324	324	0.5	None	0	334
#	#	#	0	1	1	1	0.09825714469878884	0.6287425149700598	2	177.05225800487602	2910	335	0.5	None	210	334
1	#	#	1	#	0	1	0.0010213515745976518	0.25225225225225223	3	150.31449013720598	2984	336	0.5	None	84	333
1	#	0	1	#	#	0	0.03172491530321712	0.5015105740181269	1	168.63456938634494	2998	336	0.5	None	166	331
#	1	#	0	#	#	0	0.23610496959784688	0.7492401215805471	14	167.87235308054264	2995	371	0.3333333333333333	None	493	658
#	#	1	0	0	1	0	0.030314439367965455	0.49696969696969695	1	126.41976561201955	2995	371	0.6666666666666666	None	82	165
1	#	1	0	0	#	0	0.2348881629707487	0.7484662576687117	4	151.36447914109104	2947	387	0.6666666666666666	None	122	163
#	0	#	#	0	1	0	0.23367624384775146	0.7476923076923077	3	130.02588277412056	2968	387	0.5	None	243	325
1	#	#	#	#	1	1	0.2373046875	0.75	12	166.9078467738744	2978	388	0.3333333333333333	None	489	652
#	0	#	#	#	#	0	0.030417031995768513	0.4973056197074673	2	132.8954767691725	2997	397	0.16666666666666666	None	646	1299
#	1	#	0	#	1	0	0.030775084830147702	0.4984709480122324	2	159.30062490512293	2995	399	0.5	None	163	327
#	#	0	#	1	#	0	0.030772180259786206	0.49846153846153846	2	176.83905762375758	2997	400	0.3333333333333333	None	324	650
1	0	#	#	1	#	1	1.0	1.0	15	158.07270857721423	2984	414	0.5	None	324	324
0	1	#	1	#	#	1	1.0	1.0	23	140.319625718153	2987	434	0.5	None	320	320
#	#	0	1	0	1	0	0.03125	0.5	1	174.32052946987363	2650	449	0.6666666666666666	None	79	158
0	0	#	#	#	1	0	0.02979901789239611	0.4952681388012618	1	130.9548584023501	2997	449	0.5	None	157	317
1	1	#	#	#	1	1	1.0	1.0	26	169.89688080965934	2978	452	0.5	None	317	317
0	0	#	0	1	#	1	0.03225798193812871	0.5031847133757962	2	150.5878680211314	2957	461	0.6666666666666666	None	79	157
#	1	#	0	#	0	1	0.0	0.0	2	175.82012705525005	486	486	0.5	None	0	315
#	1	#	1	#	1	1	1.0	1.0	18	175.502206281783	2963	497	0.5	None	312	312
1	#	#	#	#	#	1	0.03125	0.5	3	163.19348045556453	2984	497	0.16666666666666666	None	625	1250
0	#	0	#	#	#	0	0.23793817536009593	0.7504	11	170.52752066426245	2997	501	0.3333333333333333	None	469	625
0	#	#	#	#	#	0	0.030501232892876835	0.4975806451612903	3	143.22899238990385	2997	514	0.16666666666666666	None	617	1240
1	0	#	0	#	#	0	0.030254859120342058	0.4967741935483871	1	174.47186838017265	2968	519	0.5	None	154	310
#	#	0	#	1	#	1	0.031758946941950465	0.5016181229773463	2	176.83905762375758	2984	528	0.3333333333333333	None	310	618
#	1	#	1	0	1	0	0.0	0.0	2	170.4280473951291	531	531	0.6666666666666666	None	0	153
#	0	#	1	0	#	0	0.23473090830137805	0.7483660130718954	1	141.2054710111815	2853	538	0.5	None	229	306
0	#	0	1	#	#	0	0.03125	0.5	2	155.45394895420813	2997	565	0.5	None	152	304
1	#	0	#	#	#	0	0.03125	0.5	1	172.7409778923717	2998	566	0.3333333333333333	None	304	608
#	0	#	0	1	#	0	0.0008981029453811147	0.24584717607973422	5	167.40639253040501	2876	589	0.5	None	74	301
1	#	#	#	#	0	0	0.23338885457760708	0.7475083056478405	7	160.51378794340263	2998	592	0.3333333333333333	None	450	602
1	#	#	#	1	#	1	0.23664514180614574	0.7495826377295493	7	163.54665850198367	2984	606	0.3333333333333333	None	449	599
1	#	#	#	#	0	1	0.0010013470890107977	0.25125628140703515	2	160.51378794340263	2984	614	0.3333333333333333	None	150	597
#	#	1	1	#	#	1	0.2373046875	0.75	2	131.62131465847048	2987	626	0.3333333333333333	None	444	592
0	1	#	#	1	#	1	0.030727436538013315	0.4983164983164983	1	161.22369864844708	2930	626	0.5	None	148	297
#	1	#	#	#	#	0	0.031381856352680315	0.5004212299915753	3	161.88856289175342	2998	627	0.16666666666666666	None	594	1187
#	#	#	1	0	0	0	0.095367431640625	0.625	1	145.09729280035205	2998	630	0.5	None	185	296
0	1	#	0	#	0	1	0.0	0.0	1	169.78350844841742	642	642	0.6666666666666666	None	0	146
#	#	#	0	0	1	0	0.09343698076092326	0.6224489795918368	1	140.76766447784692	2995	643	0.5	None	183	294
1	1	#	#	#	1	0	0.0	0.0	3	169.89688080965934	644	644	0.5	None	0	293
1	#	#	1	#	#	0	0.03125	0.5	2	159.20817640390663	2998	656	0.3333333333333333	None	292	584
1	#	0	#	#	0	0	0.23193602552357678	0.7465753424657534	4	169.61695848161517	2998	656	0.5	None	218	292
#	#	#	0	#	#	0	0.09553225605968982	0.6252158894645942	7	160.72169435910095	2995	678	0.16666666666666666	None	724	1158
#	#	#	#	#	1	0	0.007415771484375	0.375	1	147.78443051983413	2997	693	0.16666666666666666	None	432	1152
1	1	#	1	0	#	0	0.03125	0.5	1	166.20337315238322	2998	694	0.6666666666666666	None	72	144
#	0	#	0	0	1	0	0.23178621541003852	0.7464788732394366	2	135.51215368971796	2968	707	0.6666666666666666	None	106	142
1	0	#	#	0	#	0	1.0	1.0	33	163.77908427761665	2968	707	0.5	None	287	287
0	#	#	0	#	#	0	0.2331705607570618	0.7473684210526316	6	150.47820942479478	2995	710	0.3333333333333333	None	426	570
#	1	#	1	#	#	1	0.23661283757026225	0.7495621716287215	14	152.1148871055028	2987	715	0.3333333333333333	None	428	571
#	1	#	1	#	1	0	0.0	0.0	3	175.502206281783	715	715	0.5	None	0	284
#	1	0	0	#	#	0	0.23178621541003852	0.7464788732394366	1	181.69276271395142	2841	729	0.5	None	212	284
0	#	0	#	#	0	0	0.23591042175255378	0.7491166077738516	3	164.50837144040796	2975	735	0.5	None	212	283
0	#	0	#	0	#	0	0.23447292177300055	0.7482014388489209	1	164.28964440193062	2975	769	0.5	None	208	278
#	#	0	1	#	1	0	0.007460498565002572	0.37545126353790614	1	175.07368839729907	2997	769	0.5	None	104	277
1	1	#	#	#	#	0	0.03181610845872286	0.5017985611510791	4	167.5129979934425	2998	772	0.3333333333333333	None	279	556
#	0	#	0	#	0	0	0.03014195744909584	0.49640287769784175	1	155.45777953817043	2975	775	0.5	None	138	278
1	1	#	#	#	0	0	1.0	1.0	39	167.4881248086463	2998	784	0.5	None	277	277
0	#	#	1	#	#	0	0.0009765625	0.25	1	132.09786852546137	2997	821	0.3333333333333333	None	136	544
#	1	#	#	#	1	0	0.0009856551979370025	0.2504638218923933	2	161.03213130987655	2995	847	0.3333333333333333	None	135	539
#	#	1	1	#	#	0	0.0009058279302482445	0.2462686567164179	2	131.62131465847048	2844	864	0.3333333333333333	None	132	536
0	#	#	1	#	#	1	0.2373046875	0.75	5	132.09786852546137	2987	864	0.3333333333333333	None	402	536
#	1	#	0	0	#	0	0.2328609053416077	0.7471698113207547	2	155.81310403213527	2995	883	0.5	None	198	265
#	1	0	0	0	0	1	0.0	0.0	1	177.14385861076624	898	898	0.8333333333333334	None	0	65
1	0	#	#	#	#	0	0.030954633500942488	0.4990512333965844	5	159.3348543421557	2968	899	0.3333333333333333	None	263	527
#	1	#	0	0	#	1	0.0010540299170735778	0.25384615384615383	1	155.81310403213527	2978	919	0.5	None	66	260
1	#	1	#	#	1	1	0.2404353128966983	0.7519685039370079	2	161.34197405287924	2910	964	0.5	None	191	254
#	#	#	#	#	1	1	0.09640341020874196	0.6263520157325467	3	147.78443051983413	2978	964	0.16666666666666666	None	637	1017
#	0	#	0	#	#	1	0.03282796876844061	0.504950495049505	3	149.87670993307526	2957	973	0.3333333333333333	None	255	505
0	#	#	#	#	0	0	0.030632430555994714	0.49800796812749004	1	139.30196536878367	2975	991	0.3333333333333333	None	250	502
#	#	#	#	#	0	0	0.09413531084148427	0.6233766233766234	5	154.32733090883903	2998	998	0.16666666666666666	None	624	1001
1	#	#	#	0	0	0	1.0	1.0	12	168.65854459298916	2998	1014	0.5	None	248	248
#	0	#	0	0	#	0	0.23410655790434154	0.7479674796747967	4	139.33575641541967	2975	1027	0.5	None	184	246
1	#	1	0	#	1	0	0.0008631389527436687	0.24390243902439024	1	159.28675652567063	2947	1027	0.6666666666666666	None	30	123
1	#	0	#	1	0	0	0.030000163240177628	0.4959349593495935	1	162.3565160393799	2960	1040	0.6666666666666666	None	61	123
#	#	0	0	0	1	0	0.23089142719765482	0.7459016393442623	1	166.11915500994624	2968	1047	0.6666666666666666	None	91	122
0	1	#	0	#	#	0	1.0	1.0	27	167.2786384032173	2995	1047	0.5	None	243	243
0	#	0	1	0	#	0	0.029958857775924084	0.4957983193277311	1	154.98018176779433	2853	1089	0.6666666666666666	None	59	119
#	#	0	#	0	#	0	0.23813500399925486	0.750524109014675	2	164.121128557961	2998	1089	0.3333333333333333	None	358	477
#	#	#	1	#	0	0	0.030275544788323252	0.4968421052631579	1	133.6295501974268	2998	1104	0.3333333333333333	None	236	475
0	#	#	1	#	1	1	0.23562644326641038	0.7489361702127659	4	148.46679233974658	2963	1120	0.5	None	176	235
1	#	0	#	1	#	1	0.23225583640721675	0.7467811158798283	2	175.25138213657254	2984	1128	0.5	None	174	233
#	#	#	#	0	1	0	0.0305765339178727	0.49782608695652175	1	142.79433280362372	2995	1155	0.3333333333333333	None	229	460
0	1	#	#	#	#	0	0.030242020769037464	0.49673202614379086	3	153.70185140216387	2995	1167	0.3333333333333333	None	228	459
0	#	#	0	1	#	0	0.2355042050228993	0.7488584474885844	2	162.23339105794042	2959	1231	0.5	None	164	219
1	#	#	#	#	#	0	0.03054935585203235	0.497737556561086	2	163.19348045556453	2998	1232	0.16666666666666666	None	440	884
#	1	#	#	#	#	1	0.031427354822381195	0.5005662514156285	2	161.88856289175342	2987	1235	0.16666666666666666	None	442	883
0	1	#	0	#	#	1	0.0	0.0	4	167.2786384032173	1239	1239	0.5	None	0	219
#	1	0	1	0	#	0	0.0009765625	0.25	1	163.06934896427495	2998	1270	0.6666666666666666	None	27	108
1	#	#	0	0	#	0	0.2354708115391712	0.7488372093023256	2	161.58219732499197	2968	1283	0.5	None	161	215
#	0	#	#	0	#	0	0.2373046875	0.75	9	134.29758960013083	2975	1283	0.3333333333333333	None	321	428
#	#	#	0	1	#	0	0.03016754224157241	0.4964871194379391	1	177.35527209299192	2982	1295	0.3333333333333333	None	212	427
#	0	#	#	1	0	1	0.2410954204315711	0.7523809523809524	1	132.3289084066684	2984	1320	0.5	None	158	210
0	#	0	#	#	#	1	0.0009649091430987677	0.24940047961630696	2	170.52752066426245	2963	1333	0.3333333333333333	None	104	417
1	#	#	#	0	#	0	0.2373046875	0.75	3	164.3492448331352	2998	1334	0.3333333333333333	None	312	416
#	0	1	#	0	#	0	0.03125	0.5	1	106.72143079800911	2947	1347	0.5	None	103	206
#	#	1	#	#	#	0	0.007119179362659341	0.3719512195121951	1	133.0039552294728	2995	1359	0.16666666666666666	None	305	820
#	0	0	#	0	#	0	1.0	1.0	16	171.99116616521746	2975	1370	0.5	None	202	202
0	#	0	0	0	0	1	0.0	0.0	1	179.4174581742659	1375	1375	0.8333333333333334	None	0	50
1	0	#	#	0	#	1	0.0	0.0	4	163.77908427761665	1411	1411	0.5	None	0	199
0	#	#	0	1	#	1	0.001001860705684957	0.2512820512820513	1	162.23339105794042	2957	1423	0.5	None	49	195
0	0	0	#	#	#	0	1.0	1.0	25	170.4976081206258	2997	1439	0.5	None	194	194
1	1	#	#	#	0	1	0.0	0.0	2	167.4881248086463	1446	1446	0.5	None	0	195
#	0	0	#	#	#	0	0.2373046875	0.75	15	168.32263244555512	2997	1461	0.3333333333333333	None	288	384
1	0	#	#	#	#	1	0.03296662947387871	0.5053763440860215	1	159.3348543421557	2984	1502	0.3333333333333333	None	188	372
#	0	0	#	#	0	0	0.23096001016728832	0.745945945945946	2	165.26563801260704	2975	1509	0.5	None	138	185
1	1	#	#	0	0	1	0.0	0.0	1	169.84246822568977	1526	1526	0.6666666666666666	None	0	92
1	1	#	1	#	#	1	0.03039622655733291	0.4972375690607735	1	168.44485507115155	2938	1536	0.5	None	90	181
0	#	#	0	#	1	0	0.2286448723941134	0.7444444444444445	2	138.59646239372657	2995	1559	0.5	None	134	180
#	1	#	#	#	0	0	0.23510336054033673	0.7486033519553073	4	160.60411475119852	2998	1574	0.3333333333333333	None	268	358
0	0	#	0	#	#	1	0.03125	0.5	1	132.3273442923811	2957	1582	0.5	None	88	176
#	0	#	0	1	0	1	0.24664625576131027	0.7558139534883721	3	158.95964023702703	2957	1613	0.6666666666666666	None	65	86
0	1	#	#	1	#	0	0.029494837976210178	0.4942528735632184	1	161.22369864844708	2959	1615	0.5	None	86	174
#	0	0	1	#	#	0	0.2350007759531307	0.7485380116959064	1	160.92219255471315	2997	1626	0.5	None	128	171
0	#	#	1	#	1	0	0.001005452888105693	0.25146198830409355	1	148.46679233974658	2997	1632	0.5	None	43	171
0	0	#	1	#	1	1	0.03125	0.5	1	133.83626863709415	2912	1632	0.6666666666666666	None	43	86
0	1	1	0	#	#	1	0.0	0.0	1	139.77467248106532	1651	1651	0.6666666666666666	None	0	84
1	1	0	#	#	0	1	0.0	0.0	1	169.7815039281404	1654	1654	0.6666666666666666	None	0	84
0	0	0	#	#	#	1	0.0	0.0	2	170.4976081206258	1661	1661	0.5	None	0	165
#	#	#	0	0	#	0	0.2313901125996519	0.7462235649546828	1	144.6003422184464	2995	1671	0.3333333333333333	None	247	331
#	#	#	0	1	0	1	0.007119179362659341	0.3719512195121951	1	170.5828048105879	2957	1682	0.5	None	61	164
0	#	0	0	#	#	0	1.0	1.0	19	188.0628808955	2975	1687	0.5	None	163	163
1	#	#	0	#	#	0	0.030763249397221658	0.49843260188087773	1	168.69091814318435	2982	1731	0.3333333333333333	None	159	319
0	#	#	#	#	1	1	0.032251521555641614	0.5031645569620253	1	138.95476516986105	2963	1739	0.3333333333333333	None	159	316
#	1	#	#	0	#	1	0.03225798193812871	0.5031847133757962	1	155.32709538675505	2987	1739	0.3333333333333333	None	158	314
1	#	#	1	0	0	1	0.0	0.0	1	161.71539487170259	1740	1740	0.6666666666666666	None	0	78
0	#	1	0	#	#	0	0.030254859120342058	0.4967741935483871	1	117.36764622025467	2995	1743	0.5	None	77	155
0	0	#	#	0	#	0	0.030254859120342058	0.4967741935483871	2	122.86408746679449	2975	1759	0.5	None	77	155
0	1	#	#	0	#	1	0.03125	0.5	1	145.90700463571883	2987	1764	0.5	None	77	154
#	0	#	1	1	#	1	0.23983456533865202	0.7515923566878981	2	137.0796863112267	2984	1768	0.5	None	118	157
#	0	0	1	#	#	1	0.0009765625	0.25	1	160.92219255471315	2984	1781	0.5	None	38	152
#	1	#	#	1	#	1	0.03125	0.5	1	166.71393381813996	2938	1809	0.3333333333333333	None	149	298
#	0	#	#	1	1	1	0.2373046875	0.75	1	156.60100612247254	2954	1822	0.5	None	111	148
1	#	#	0	1	#	1	0.22680616162054318	0.7432432432432432	1	177.06605606135471	2910	1822	0.5	None	110	148
#	#	1	1	#	1	1	0.5228874093707979	0.8783783783783784	1	146.74164551032013	2912	1824	0.5	None	130	148
#	#	0	0	#	#	0	0.2345517627009267	0.7482517482517482	1	183.44883377652576	2975	1853	0.3333333333333333	None	214	286
#	0	1	0	0	#	0	0.029110420452305347	0.49295774647887325	1	104.35441673404554	2947	1859	0.6666666666666666	None	35	71
#	#	0	0	#	#	1	0.0011063509122050004	0.2563176895306859	1	183.44883377652576	2978	1887	0.3333333333333333	None	71	277
0	#	#	1	0	#	1	0.2373046875	0.75	3	134.88435253770007	2987	1899	0.5	None	102	136
1	1	0	#	#	#	0	0.03125	0.5	1	174.22561009025452	2998	1910	0.5	None	68	136
#	#	#	#	0	#	0	0.095367431640625	0.625	1	147.34899674762133	2998	1910	0.16666666666666666	None	340	544
#	0	#	0	1	0	0	0.0008372983503704691	0.24242424242424243	1	158.95964356630927	2365	1933	0.6666666666666666	None	16	66
1	0	0	#	0	#	1	0.0	0.0	1	175.3938480312548	1946	1946	0.6666666666666666	None	0	64
0	#	0	1	#	#	1	0.028918989154118183	0.49230769230769234	1	155.45394895420662	2963	1956	0.5	None	64	130
#	1	#	1	#	0	0	0.03125	0.5	1	139.12301189887086	2998	1974	0.5	None	64	128
#	0	#	1	#	1	1	0.03254114951385067	0.5040650406504065	1	144.22874362082797	2954	2016	0.5	None	62	123
#	#	#	0	1	0	0	0.10015081146590296	0.6311475409836066	1	170.58280481062368	2982	2022	0.5	None	77	122
0	#	1	1	#	#	1	1.0	1.0	10	115.11153170222698	2987	2034	0.5	None	120	120
#	1	1	0	#	#	0	0.22765945697524415	0.743801652892562	1	152.91562862047664	2995	2035	0.5	None	90	121
#	1	1	#	#	#	0	0.02993716417960346	0.49572649572649574	2	145.49678723090102	2995	2063	0.3333333333333333	None	116	234
#	#	0	0	0	#	0	0.4939144320360374	0.868421052631579	1	172.68249399970836	2975	2072	0.5	None	99	114
#	1	#	#	#	0	1	0.0010197666097036778	0.25217391304347825	2	160.60411475119852	2987	2086	0.3333333333333333	None	58	230
#	#	#	0	#	0	1	0.0009137151988209283	0.24669603524229075	1	170.91485871067354	2957	2086	0.3333333333333333	None	56	227
1	#	#	1	1	#	1	0.24432505180968345	0.7543859649122807	1	154.19987544194652	2984	2088	0.5	None	86	114
0	0	#	#	#	#	0	0.030495204742989977	0.4975609756097561	1	126.07234546108646	2997	2172	0.3333333333333333	None	102	205
#	0	1	#	1	#	1	1.0	1.0	8	128.1217363763913	2957	2189	0.5	None	103	103
1	1	#	0	#	#	1	0.0297333027377109	0.49504950495049505	1	167.04230320754198	2978	2210	0.5	None	50	101
1	#	#	#	0	0	1	0.0	0.0	2	168.65854459155864	2230	2230	0.5	None	0	96
0	#	1	#	1	#	1	0.24583995944045128	0.7553191489361702	1	121.16792171225605	2957	2253	0.5	None	71	94
#	1	#	0	#	#	1	0.001127931772709717	0.2573099415204678	1	167.87235308054264	2978	2319	0.3333333333333333	None	44	171
0	#	#	0	#	#	1	0.0009466088849613418	0.2484472049689441	1	150.47820942479478	2957	2355	0.3333333333333333	None	40	161
1	#	#	#	0	#	1	0.0011881376000000001	0.26	1	164.3492448331352	2978	2392	0.3333333333333333	None	39	150
#	0	0	0	#	#	0	0.22680616162054318	0.7432432432432432	1	186.076603497534	2975	2392	0.5	None	55	74
0	#	1	1	#	1	0	0.0	0.0	1	129.46906994755545	2400	2400	0.6666666666666666	None	0	38
1	1	#	#	#	#	1	0.030228846862298545	0.4966887417218543	1	167.51299799344253	2978	2402	0.3333333333333333	None	75	151
0	#	#	#	1	0	1	0.029167432617460975	0.4931506849315068	1	141.7691275091683	2957	2418	0.5	None	36	73
#	0	1	#	#	0	1	0.24309233458977172	0.7536231884057971	1	115.40258469153605	2957	2445	0.5	None	52	69
#	1	#	1	0	#	1	0.2373046875	0.75	2	157.71518158451792	2987	2451	0.5	None	51	68
1	0	#	#	1	#	0	0.0	0.0	1	158.0726695714936	2536	2536	0.5	None	0	58
#	#	1	#	#	#	1	0.09578829343843892	0.6255506607929515	2	133.0039552294728	2987	2545	0.16666666666666666	None	142	227
#	#	1	#	1	#	1	0.24141020746326297	0.7525773195876289	1	131.68434259117387	2957	2607	0.3333333333333333	None	73	97
#	1	0	#	#	0	0	0.26150027784488145	0.7647058823529411	1	168.488416733213	2998	2736	0.5	None	26	34
#	#	#	1	1	1	1	0.5011991798150075	0.8709677419354839	2	159.57090176820913	2954	2746	0.5	None	27	31
1	#	0	#	#	1	1	0.2535525376	0.76	1	178.76090721962126	2978	2786	0.5	None	19	25
#	1	0	1	0	#	1	0.13168724279835387	0.6666666666666666	1	164.88896	2963	2852	0.6666666666666666	None	6	9
#	0	0	#	#	#	1	0.001299624715728415	0.2647058823529412	1	168.31372435632863	2984	2853	0.3333333333333333	None	9	34
#	0	0	#	1	#	1	0.023078380428451596	0.47058823529411764	1	170.87689335603199	2984	2856	0.5	None	8	17
1	0	0	#	#	#	1	0.03125	0.5	1	173.301421715456	2984	2856	0.5	None	8	16
#	#	0	#	#	1	1	0.03125	0.5	1	176.32675813031935	2978	2914	0.3333333333333333	None	9	18
1	1	#	0	#	#	0	0.048282842081079885	0.5454545454545454	1	167.32455679999998	2982	2918	0.5	None	6	11
0	#	#	1	0	1	1	1.0	1.0	1	97.0	2963	2963	0.6666666666666666	None	1	1
1	#	#	0	#	0	0	1.0	1.0	1	177.5	2982	2982	0.5	None	2	2
1	0	#	#	1	0	0	0.0	0.0	1	123.0	2984	2984	0.6666666666666666	None	0	1
